Uniprot-Accession,S9-Protein,0,3,5,7,9,11,13,15,E-value,Protein,Gene,Length,GO-BP,GO-IDs,Pathway,UniPathway,CDD,Pfam,GO-name
O77245,CHOYP_LOC100161053.1.1|m.6306,0,0,0,0,0,0,0,0,3.00E-84,Nuclear hormone receptor E75 (Nuclear receptor subfamily 1 group D member 3),E75 NR1D3,606,"transcription, DNA-templated [GO:0006351]",GO:0003700; GO:0003707; GO:0005634; GO:0006351; GO:0008270; GO:0043565,,,,PF00104;PF00105;,"nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]"
Q26474,CHOYP_LOC100168017.1.1|m.40316,0,0,0,0,0,0,0,0,2.00E-32,Lachesin,LAC,349,cell adhesion [GO:0007155]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169],GO:0004714; GO:0005886; GO:0007155; GO:0007169; GO:0031225,,,,PF07679;,anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; cell adhesion [GO:0007155]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]
Q9P0M2,CHOYP_LOC100176099.1.1|m.40368,1,0,0,0,0,0,0,0,1.00E-17,A-kinase anchor protein 7 isoform gamma (AKAP-7 isoform gamma) (A-kinase anchor protein 18 kDa) (AKAP 18) (Protein kinase A-anchoring protein 7 isoform gamma) (PRKA7 isoform gamma),AKAP7 AKAP18,348,protein localization [GO:0008104]; regulation of protein kinase A signaling [GO:0010738],GO:0000166; GO:0005634; GO:0005829; GO:0008104; GO:0010738; GO:0034237; GO:0051018,,,,PF10469;PF10470;,cytosol [GO:0005829]; nucleus [GO:0005634]; nucleotide binding [GO:0000166]; protein kinase A binding [GO:0051018]; protein kinase A regulatory subunit binding [GO:0034237]; protein localization [GO:0008104]; regulation of protein kinase A signaling [GO:0010738]
P23919,CHOYP_LOC100369259.1.1|m.7509,0,0,0,0,0,0,0,0,1.00E-73,Thymidylate kinase (EC 2.7.4.9) (dTMP kinase),DTYMK CDC8 TMPK TYMK,212,cell cycle [GO:0007049]; cell proliferation [GO:0008283]; cellular response to growth factor stimulus [GO:0071363]; dTDP biosynthetic process [GO:0006233]; dTTP biosynthetic process [GO:0006235]; dUDP biosynthetic process [GO:0006227]; myoblast differentiation [GO:0045445]; nucleobase-containing small molecule interconversion [GO:0015949]; response to cadmium ion [GO:0046686]; response to estrogen [GO:0043627],GO:0004798; GO:0005524; GO:0005737; GO:0005758; GO:0005759; GO:0005829; GO:0006227; GO:0006233; GO:0006235; GO:0007049; GO:0008283; GO:0009041; GO:0015949; GO:0043627; GO:0045445; GO:0046686; GO:0050145; GO:0071363,PATHWAY: Pyrimidine metabolism; dTTP biosynthesis.,,,,cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]; ATP binding [GO:0005524]; nucleoside phosphate kinase activity [GO:0050145]; thymidylate kinase activity [GO:0004798]; uridylate kinase activity [GO:0009041]; cell cycle [GO:0007049]; cell proliferation [GO:0008283]; cellular response to growth factor stimulus [GO:0071363]; dTDP biosynthetic process [GO:0006233]; dTTP biosynthetic process [GO:0006235]; dUDP biosynthetic process [GO:0006227]; myoblast differentiation [GO:0045445]; nucleobase-containing small molecule interconversion [GO:0015949]; response to cadmium ion [GO:0046686]; response to estrogen [GO:0043627]
Q6PFY8,CHOYP_LOC100369333.14.32|m.32582,0,0,0,0,0,0,0,0,6.00E-15,Tripartite motif-containing protein 45,Trim45,580,bone development [GO:0060348],GO:0005654; GO:0005829; GO:0008270; GO:0045171; GO:0060348,,,,PF00630;PF00643;PF13445;,cytosol [GO:0005829]; intercellular bridge [GO:0045171]; nucleoplasm [GO:0005654]; zinc ion binding [GO:0008270]; bone development [GO:0060348]
Q9W735,CHOYP_LOC100374504.1.2|m.27883,0,0,0,0,0,0,0,0,3.00E-101,Prominin-1-A (Prominin-like protein 1),prom1a proml1,826,,GO:0005783; GO:0005793; GO:0005886; GO:0016021; GO:0016324; GO:0031528,,,,PF05478;,apical plasma membrane [GO:0016324]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; integral component of membrane [GO:0016021]; microvillus membrane [GO:0031528]; plasma membrane [GO:0005886]
Q96DM1,CHOYP_LOC100498109.3.3|m.55841,0.5,0,0,0,0,0,0,0,2.00E-41,PiggyBac transposable element-derived protein 4,PGBD4,585,,,,,,PF13843;PF13842;,
A6BM72,CHOYP_LOC100555755.1.1|m.58711,0,0,0,0,0,0,0,0,3.00E-51,Multiple epidermal growth factor-like domains protein 11 (Multiple EGF-like domains protein 11),MEGF11 KIAA1781 UNQ1949/PRO4432,1044,homotypic cell-cell adhesion [GO:0034109]; retina layer formation [GO:0010842],GO:0010842; GO:0016021; GO:0016323; GO:0034109,,,,PF12661;PF00053;,basolateral plasma membrane [GO:0016323]; integral component of membrane [GO:0016021]; homotypic cell-cell adhesion [GO:0034109]; retina layer formation [GO:0010842]
Q9D9M5,CHOYP_LOC100559885.1.1|m.50207,0,0,0,0,0,0,0,0,7.00E-57,Pyridoxal phosphate phosphatase PHOSPHO2 (EC 3.1.3.74),Phospho2,241,,GO:0016791; GO:0033883; GO:0046872,,,,PF06888;,metal ion binding [GO:0046872]; phosphatase activity [GO:0016791]; pyridoxal phosphatase activity [GO:0033883]
Q5URB8,CHOYP_LOC589750.3.5|m.42967,0.5,0,0,0,0,0,0,0,5.00E-21,Putative ankyrin repeat protein R841,MIMI_R841,601,,,,,,PF00023;PF12796;,
Q9V439,CHOYP_LOC659964.1.1|m.25995,1,0,0,0,0,0,0,0,1.00E-56,Mediator of RNA polymerase II transcription subunit 22 (Mediator complex subunit 22) (dMED24),MED22 Med24 CG3034,143,"mitotic nuclear division [GO:0007067]; negative regulation of neuroblast proliferation [GO:0007406]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; regulation of transcription from RNA polymerase II promoter involved in spermatogenesis [GO:1902064]; transcription, DNA-templated [GO:0006351]",GO:0000785; GO:0001104; GO:0005634; GO:0005730; GO:0006351; GO:0006357; GO:0007067; GO:0007406; GO:0016592; GO:1902064,,,,PF06179;,"chromatin [GO:0000785]; mediator complex [GO:0016592]; nucleolus [GO:0005730]; nucleus [GO:0005634]; RNA polymerase II transcription cofactor activity [GO:0001104]; mitotic nuclear division [GO:0007067]; negative regulation of neuroblast proliferation [GO:0007406]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; regulation of transcription from RNA polymerase II promoter involved in spermatogenesis [GO:1902064]; transcription, DNA-templated [GO:0006351]"
Q9P0M2,CHOYP_LOC754150.1.1|m.29730,0.5,0,0,0,0,0,0,0,2.00E-19,A-kinase anchor protein 7 isoform gamma (AKAP-7 isoform gamma) (A-kinase anchor protein 18 kDa) (AKAP 18) (Protein kinase A-anchoring protein 7 isoform gamma) (PRKA7 isoform gamma),AKAP7 AKAP18,348,protein localization [GO:0008104]; regulation of protein kinase A signaling [GO:0010738],GO:0000166; GO:0005634; GO:0005829; GO:0008104; GO:0010738; GO:0034237; GO:0051018,,,,PF10469;PF10470;,cytosol [GO:0005829]; nucleus [GO:0005634]; nucleotide binding [GO:0000166]; protein kinase A binding [GO:0051018]; protein kinase A regulatory subunit binding [GO:0034237]; protein localization [GO:0008104]; regulation of protein kinase A signaling [GO:0010738]
Q6DJF8,CHOYP_MET23.1.1|m.14359,0,0,0,0,0,0,0,0,2.00E-84,Methyltransferase-like protein 23 (EC 2.1.1.-),mettl23,234,,GO:0005737; GO:0008168; GO:0016021,,,,PF10294;,cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; methyltransferase activity [GO:0008168]
Q54F07,CHOYP_METK1.1.2|m.59870,0,0,0,0,0,0,0,0,8.00E-170,S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (Methionine adenosyltransferase) (MAT),metK DDB_G0291179,384,methionine metabolic process [GO:0006555]; one-carbon metabolic process [GO:0006730]; S-adenosylmethionine biosynthetic process [GO:0006556],GO:0004478; GO:0005524; GO:0005829; GO:0006555; GO:0006556; GO:0006730; GO:0045335; GO:0046872; GO:0048269,PATHWAY: Amino-acid biosynthesis; S-adenosyl-L-methionine biosynthesis; S-adenosyl-L-methionine from L-methionine: step 1/1. {ECO:0000250|UniProtKB:Q00266}.,,,PF02773;PF02772;PF00438;,cytosol [GO:0005829]; methionine adenosyltransferase complex [GO:0048269]; phagocytic vesicle [GO:0045335]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine adenosyltransferase activity [GO:0004478]; methionine metabolic process [GO:0006555]; one-carbon metabolic process [GO:0006730]; S-adenosylmethionine biosynthetic process [GO:0006556]
Q99836,CHOYP_MYD88.5.7|m.41603,0,0,0,0,0,0,0,0,7.00E-68,Myeloid differentiation primary response protein MyD88,MYD88,296,3'-UTR-mediated mRNA stabilization [GO:0070935]; apoptotic process [GO:0006915]; cell surface receptor signaling pathway [GO:0007166]; cellular response to mechanical stimulus [GO:0071260]; defense response to Gram-positive bacterium [GO:0050830]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; MyD88-dependent toll-like receptor signaling pathway [GO:0002755]; negative regulation of apoptotic process [GO:0043066]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of interleukin-17 production [GO:0032740]; positive regulation of interleukin-23 production [GO:0032747]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of type I interferon production [GO:0032481]; regulation of inflammatory response [GO:0050727]; response to interleukin-1 [GO:0070555]; signal transduction [GO:0007165]; toll-like receptor 9 signaling pathway [GO:0034162]; toll-like receptor signaling pathway [GO:0002224],GO:0002224; GO:0002755; GO:0005123; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006915; GO:0006954; GO:0007165; GO:0007166; GO:0010008; GO:0032481; GO:0032740; GO:0032747; GO:0032755; GO:0034162; GO:0042802; GO:0043066; GO:0043123; GO:0043621; GO:0045087; GO:0050727; GO:0050830; GO:0051092; GO:0070555; GO:0070935; GO:0070976; GO:0071260,,,cd08312;,PF00531;PF01582;,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome membrane [GO:0010008]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; death receptor binding [GO:0005123]; identical protein binding [GO:0042802]; protein self-association [GO:0043621]; TIR domain binding [GO:0070976]; 3'-UTR-mediated mRNA stabilization [GO:0070935]; apoptotic process [GO:0006915]; cell surface receptor signaling pathway [GO:0007166]; cellular response to mechanical stimulus [GO:0071260]; defense response to Gram-positive bacterium [GO:0050830]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; MyD88-dependent toll-like receptor signaling pathway [GO:0002755]; negative regulation of apoptotic process [GO:0043066]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of interleukin-17 production [GO:0032740]; positive regulation of interleukin-23 production [GO:0032747]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of type I interferon production [GO:0032481]; regulation of inflammatory response [GO:0050727]; response to interleukin-1 [GO:0070555]; signal transduction [GO:0007165]; toll-like receptor 9 signaling pathway [GO:0034162]; toll-like receptor signaling pathway [GO:0002224]
Q9Y2M2,CHOYP_NEMVEDRAFT_V1G100491.1.1|m.7381,0,0,0,0,0,0,0,0,4.00E-59,Protein SSUH2 homolog (Protein ssu-2 homolog),SSUH2 C3orf32 FLS485,353,,GO:0005737,,,,,cytoplasm [GO:0005737]
Q9VBP3,CHOYP_PARP14.19.22|m.59129,0,0,0,0,0,0,0,0,9.00E-11,Tankyrase (dTNKS) (EC 2.4.2.30) (Poly [ADP-ribose] polymerase),Tnks tankyrase CG4719,1181,chaeta development [GO:0022416]; positive regulation of telomere maintenance via telomerase [GO:0032212]; protein ADP-ribosylation [GO:0006471]; regulation of proteasome assembly [GO:0090364]; spindle assembly [GO:0051225]; wing disc development [GO:0035220]; Wnt signaling pathway [GO:0016055],GO:0003950; GO:0006471; GO:0016055; GO:0022416; GO:0032212; GO:0035220; GO:0046872; GO:0051225; GO:0090364; GO:0097110,,,,PF00023;PF12796;PF00644;PF07647;,metal ion binding [GO:0046872]; NAD+ ADP-ribosyltransferase activity [GO:0003950]; scaffold protein binding [GO:0097110]; chaeta development [GO:0022416]; positive regulation of telomere maintenance via telomerase [GO:0032212]; protein ADP-ribosylation [GO:0006471]; regulation of proteasome assembly [GO:0090364]; spindle assembly [GO:0051225]; wing disc development [GO:0035220]; Wnt signaling pathway [GO:0016055]
Q5E9W3,CHOYP_PYRD.1.1|m.47593,0,0,0,0,0,0,0,0,4.00E-149,"Dihydroorotate dehydrogenase (quinone), mitochondrial (DHOdehase) (EC 1.3.5.2) (Dihydroorotate oxidase)",DHODH,395,'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205],GO:0004152; GO:0005743; GO:0006207; GO:0016021; GO:0044205,PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (quinone route): step 1/1.,,cd04738;,PF01180;,integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; dihydroorotate dehydrogenase activity [GO:0004152]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]
P90702,CHOYP_RL44.1.2|m.28788,0,0,0,0,0,0,0,0,2.00E-27,60S ribosomal protein L44,rpl-44,105,translation [GO:0006412],GO:0003735; GO:0005840; GO:0006412,,,,PF00935;,ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q9H9A7,CHOYP_RMI1.1.1|m.17246,0,0,0,0,0,0,0,0,2.00E-56,RecQ-mediated genome instability protein 1 (BLM-associated protein of 75 kDa) (BLAP75) (FAAP75),RMI1 C9orf76,625,DNA replication [GO:0006260]; DNA synthesis involved in DNA repair [GO:0000731]; glucose homeostasis [GO:0042593]; multicellular organism growth [GO:0035264]; reduction of food intake in response to dietary excess [GO:0002023]; regulation of signal transduction by p53 class mediator [GO:1901796]; response to glucose [GO:0009749]; strand displacement [GO:0000732],GO:0000166; GO:0000731; GO:0000732; GO:0002023; GO:0005654; GO:0006260; GO:0009749; GO:0016604; GO:0035264; GO:0042593; GO:1901796,,,,PF16099;PF08585;,nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleotide binding [GO:0000166]; DNA replication [GO:0006260]; DNA synthesis involved in DNA repair [GO:0000731]; glucose homeostasis [GO:0042593]; multicellular organism growth [GO:0035264]; reduction of food intake in response to dietary excess [GO:0002023]; regulation of signal transduction by p53 class mediator [GO:1901796]; response to glucose [GO:0009749]; strand displacement [GO:0000732]
O34383,CHOYP_SC6A5.5.7|m.49357,0,0,0,0,0,0,0,0,3.00E-13,Uncharacterized sodium-dependent transporter YocR,yocR BSU19340,445,,GO:0005328; GO:0005886; GO:0016021,,,,PF00209;,integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; neurotransmitter:sodium symporter activity [GO:0005328]
Q5M823,CHOYP_TAD2A.1.1|m.27478,0,0,0,0,0,0,0,0,7.00E-58,NudC domain-containing protein 2,Nudcd2,157,developmental process [GO:0032502]; protein folding [GO:0006457],GO:0000777; GO:0000922; GO:0005737; GO:0005815; GO:0005829; GO:0006457; GO:0032502; GO:0051082; GO:0070062,,,,PF04969;,condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; microtubule organizing center [GO:0005815]; spindle pole [GO:0000922]; unfolded protein binding [GO:0051082]; developmental process [GO:0032502]; protein folding [GO:0006457]
Q1JPJ2,CHOYP_TRIADDRAFT_64367.1.1|m.42126,0.5,0,0,0,0,0,0,0,1.00E-161,"Xaa-Pro aminopeptidase 1 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Cytosolic aminopeptidase P) (Soluble aminopeptidase P) (sAmp) (X-Pro aminopeptidase 1) (X-prolyl aminopeptidase 1, soluble)",XPNPEP1,623,bradykinin catabolic process [GO:0010815],GO:0005829; GO:0010815; GO:0030145; GO:0070006; GO:0070062,,,cd01085;,PF01321;PF00557;PF16188;,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]; bradykinin catabolic process [GO:0010815]
None,CHOYP_contig_020442|m.23651,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_LOC100175021.11.11|m.63958,3.5,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_contig_004029|m.4597,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_LOC100502592.1.1|m.27996,0.5,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_BRAFLDRAFT_65361.2.3|m.48007,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_contig_024730|m.28114,0.5,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_contig_032690|m.37333,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_BRAFLDRAFT_118709.3.4|m.52468,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_contig_007858|m.9121,1.5,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_LOC584740.2.2|m.34290,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_TYRO1.5.6|m.44175,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_contig_005830|m.6680,0.5,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_PROF.2.2|m.41295,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_MEG10.47.91|m.45614,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_AFUA_1G01020.42.50|m.61399,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_BRAFLDRAFT_118365.1.1|m.44334,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_NEMVEDRAFT_V1G203842.1.1|m.60815,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_RS8.2.14|m.14441,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
None,CHOYP_MUC5B.1.1|m.15734,0.5,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None
